"WTD","HAND","SoilFertility","SoilSand_content","TreeHeight","MCWD_STD","DrySeasonLength","Long","Lat","SegGeo_number","HAND_CLASS","EVI_anomaly_fit_mean","EVI_anomaly_fit_standardize"
19.9744,19.9744,-0.336819,0.32,37.0182,38.8382,2.81995,-73.9229,24.1602,12,19,-0.341016510095331,0.462913664359689
5.32756,5.32756,-0.198948,0.36,32.8888,46.9422,4,-66.916,25.1797,12,5,-0.549368183783793,-0.183512413518131
5.55824,5.55824,-0.0654326,0.55,17.7921,71.2307,7,-52.1501,32.1547,12,5,0.0931475114874798,1.80993881975675
14.3064,14.3064,-0.625288,0.54,13.7885,57.5877,5.35897,-52.2885,29.7843,12,15,-0.839165161653553,-1.08262841517456
29.6504,29.6504,0.116638,0.42,34.5455,47.4897,3.73919,-72.9236,29.1594,0,29,-0.62330862798608,-0.41291796853996
91.8092,91.8092,0.04105,0.36,30.0483,15.4614,0.560351,-75.5936,26.5018,0,91,-0.712461800585158,-0.689522109381945
20.9906,20.9906,-0.102267,0.56,24.1457,81.1191,6.81143,-60.2898,32.4294,12,21,-0.455495414272926,0.107734616756139
8.00369,8.00369,-0.17455,0.28,24.5576,51.7977,4,-67.2701,25.1591,12,9,-1.0327411176034,-1.68321176428272
88.5423,88.5423,-0.335573,0.33,31.3918,23.8857,2.00962,-76.8986,23.1387,0,89,-0.111238835903976,1.17581545238901
7.25808,7.25808,-0.802627,0.53,27.3587,8.57056,0,-69.2562,17.163,21,7,-0.51146645003482,-0.0659195540110238
12.176,12.176,0.37822,0.36,35.0022,70.1917,5,-69.5942,28.1487,12,13,-0.456966270952825,0.103171177941968
14.5901,14.5901,-0.47976,0.61,16.346,67.2702,5.332,-58.9532,29.8171,12,15,-0.258453579071276,0.719071105935032
5.67213,5.67213,-0.634039,0.4,32.1674,40.3481,2.48499,-66.5908,22.4926,12,5,-0.275466818256117,0.666286305680928
10.4403,10.4403,-0.266432,0.51,22.6786,59.2798,5.20536,-59.9545,31.7973,12,11,-0.631338157428667,-0.437830162106194
12.968,12.968,-0.537184,0.58,21.3417,59.7244,5.34624,-52.2836,28.2131,12,13,-0.358483710295584,0.4087204173506
12.2801,12.2801,-0.551231,0.6,19.4029,54.9959,5.73626,-58.5705,29.7935,12,13,-0.24391212722725,0.764187007889525
6.32445,6.32445,-0.715371,0.4,30.2615,61.0814,4,-61.9254,24.8273,12,7,-0.317754760143591,0.535084919428953
14.8179,14.8179,-0.346619,0.47,31.31,43.6183,4.86826,-56.9242,26.16,12,15,-0.688509373833307,-0.615207979781975
7.6976,7.6976,-0.0259052,0.41,25.1235,61.4814,5.81636,-62.5483,31.5254,12,7,-0.536896357498899,-0.144817673962679
6.28868,6.28868,-0.425784,0.43,32.5572,10.9046,0,-68.2529,19.4959,21,7,-0.361855063222528,0.398260552012704
74.0138,74.0138,-0.210489,0.33,34.28,40.6115,3.31625,-74.5891,27.1595,0,75,-0.579240200579163,-0.27619249769257
13.6039,13.6039,0.0100541,0.32,38.7392,56.593,3.74175,-69.924,29.4944,12,13,-0.713699282267137,-0.693361485452057
13.766,13.766,0.528963,0.36,37.6185,68.9967,5,-70.5897,28.1609,12,13,-0.188418557447297,0.936359806049682
6.12187,6.12187,-0.706381,0.56,25.4615,14.2434,0,-68.5898,15.8097,21,7,-0.284148089411561,0.639352036497189
3.13708,3.13708,-0.107214,0.5,0.625,75.1727,7,-50.8845,30.8332,12,3,-0.0983594930904184,1.21577454133331
5.59464,5.59464,-0.0134926,0.5,16.7921,478.949,7.9382,-61.6513,34.5025,12,5,-0.218224375417336,0.843885108499988
8.82874,8.82874,0.0942916,0.43,28.715,56.2616,6.6294,-61.9206,31.8228,12,9,-0.486609065913369,0.0112022710238856
15.2765,15.2765,0.0388065,0.46,27.5111,72.6229,5.33246,-62.2499,30.1163,12,15,-0.785011565167037,-0.914612980692858
18.2153,18.2153,-0.2834,0.67,25.3622,61.0908,5,-59.2601,29.1617,12,19,0.647579820354873,3.53010500093076
5.74577,5.74577,-0.259229,0.34,33.281,54.8329,4,-66.5867,25.1657,12,5,-0.603309309924285,-0.350868643444313
6.53778,6.53778,-0.960775,0.47,32.3937,14.264,0,-69.9258,17.1669,21,7,-0.552227993192426,-0.192385178237386
6.00495,6.00495,-0.183705,0.42,20.345,46.5896,5,-66.5752,29.457,12,7,-0.416557607594219,0.228541967169447
79.0185,79.0185,-0.483166,0.39,30.9893,40.8441,2.18514,-67.2556,12.1614,9,79,-0.117320005248625,1.15694818639214
20.3751,20.3751,-0.174392,0.42,25.6625,61.4412,5.63508,-60.9555,31.4827,12,21,-0.932434685424531,-1.37200383208125
10.9009,10.9009,-0.703766,0.52,24.9067,52.6234,5.71064,-53.9337,29.8249,12,11,-0.602957543662291,-0.349777263274215
16.0112,16.0112,-0.591309,0.6,21.0057,53.366,6,-51.9455,29.8096,12,17,-0.32978052693928,0.497774111574181
20.6141,20.6141,-0.246241,0.4,33.0634,3.52506,0,-76.5734,16.4839,21,21,-0.576361874278185,-0.267262282980803
7.20243,7.20243,0.108578,0.42,36.7252,22.9525,0,-75.5877,19.4921,21,7,-0.32725111430561,0.505621796496372
5.92729,5.92729,-0.260785,0.36,33.7843,13.4986,0,-70.9331,21.1411,21,5,-0.511764228153624,-0.0668434320774141
17.9321,17.9321,-0.271735,0.6,18.7843,51.6645,5,-52.0152,27.8219,12,17,-0.242111687323081,0.769773002401125
9.18164,9.18164,-0.806029,0.53,32.4624,4.43608,0,-69.2572,17.4926,21,9,-0.539061016085259,-0.151533683175149
6.03516,6.03516,-0.164612,0.37,34.0565,12.702,0,-72.2409,20.8602,21,7,-0.540383024791868,-0.15563531042875
40.5588,40.5588,-0.189827,0.42,23.9677,86.1727,6.07918,-63.9335,9.90633,9,41,-1.03516197576625,-1.69072265113862
6.77275,6.77275,0.0389265,0.44,26.6574,60.1934,7,-61.2719,31.833,12,7,-0.403975627892786,0.267578465635483
14.8537,14.8537,-0.730827,0.64,25.5004,58.1116,5,-53.2699,28.1535,12,15,-0.168417511575834,0.998414491799299
46.746,46.746,-0.313107,0.37,24.0021,68.5221,6,-65.9153,10.5661,9,47,-0.689321537985897,-0.617727777576049
5.39575,5.39575,-0.503355,0.49,34.5545,8.08043,0,-70.9219,20.1671,21,5,-0.381055152774518,0.338690890947471
4.22485,4.22485,-0.139454,0.39,29.7395,55.9796,5,-67.2566,29.4908,12,5,-0.418162252287467,0.223563441405385
37.4359,37.4359,0.0817005,0.56,22.6756,47.8234,5,-51.2503,27.8748,12,37,-0.327581589722415,0.504596472707324
13.9398,13.9398,-0.300642,0.34,31.1185,38.4523,4.42714,-57.583,25.8263,12,13,-0.681001943616675,-0.591915636677808
6.11683,6.11683,-0.703709,0.53,21.2968,54.6322,5.73213,-52.9447,29.5043,12,7,-0.360565339414363,0.402262013042982
5.01365,5.01365,-0.417953,0.4,30.4719,7.98116,0,-71.2606,20.5013,21,5,-0.292096004012399,0.614693058857251
12.2887,12.2887,-0.396972,0.58,19.2655,51.6297,5,-52.2492,27.8277,12,13,-0.315629133637845,0.541679828799335
7.08086,7.08086,-0.552964,0.36,38.7782,35.627,2,-72.9232,23.4937,12,7,-0.267651203313754,0.690534814099195
5.09539,5.09539,-0.0854313,0.37,27.4242,62.2346,5,-67.2653,29.8144,12,5,-0.510076894880992,-0.0616083590386859
11.0498,11.0498,0.391238,0.38,37.8982,56.2986,4.72187,-72.9244,26.8257,12,11,-0.163819704931827,1.01267951815167
4.62052,4.62052,-0.738897,0.4,29.4046,3.9728,0,-65.1225,19.4548,21,5,-0.27643341253494,0.663287377294621
42.6676,42.6676,-0.296487,0.42,24.0521,31.5546,3.69668,-67.4781,11.5708,9,43,-0.891688393595733,-1.24558552620127
29.1134,29.1134,-0.232009,0.44,19.1971,83.1288,6,-64.5948,9.90393,9,29,-1.17290971575079,-2.11809493818771
19.7429,19.7429,-0.206953,0.34,33.7237,47.5311,5,-56.591,25.1596,12,19,-0.640985480020645,-0.46776167546893
14.3448,14.3448,-0.583969,0.61,17.78,63.556,5.87775,-58.5681,30.1418,12,15,-0.302110635892869,0.583621941964942
23.8265,23.8265,0.0197036,0.49,22.245,214.161,7,-61.9056,33.7345,12,23,-1.00007459610546,-1.58186152794434
16.0766,16.0766,-0.406728,0.64,19.6353,68.6088,5.13767,-58.9261,29.4621,12,17,0.111081173456235,1.86557929800788
5.06157,5.06157,-0.73734,0.47,35.9932,10.2541,0,-71.2551,19.161,21,5,-0.388219342966507,0.316463474747768
15.6525,15.6525,-0.173476,0.61,29.3876,67.3809,5,-59.2812,28.8317,12,15,0.215463202660275,2.1894320635978
12.6038,12.6038,-0.193845,0.42,35.4532,52.9365,5,-59.6014,26.8511,12,13,-0.53802485104727,-0.148318906496452
7.46128,7.46128,-0.869698,0.55,30.1404,17.9448,0,-69.5915,16.1602,21,7,-0.551473080020049,-0.19004300573395
11.8388,11.8388,0.0117826,0.43,28.3092,56.47,5.96643,-61.9227,31.4937,12,11,-0.705566235445389,-0.66812812175928
62.1176,62.1176,-0.289656,0.41,24.4737,49.5356,6.00478,-66.326,10.2768,9,63,-0.514253192848149,-0.07456562435442
21.3895,21.3895,-0.281683,0.43,24.4404,49.5364,5,-54.9524,26.1514,12,21,-0.908971691611225,-1.29920820343329
17.5555,17.5555,-0.437802,0.67,18.1091,58.7228,5,-59.3067,30.4892,12,17,0.292428108967068,2.42822123018988
4.34836,4.34836,0.089359,0.47,22.5287,89.1811,6,-63.2792,33.4598,12,5,-0.0455589688357837,1.37959197173635
55.8887,55.8887,-0.413416,0.44,30.7124,41.377,3.45238,-67.2564,11.8288,9,55,-0.586431903852988,-0.298505275210789
5.40815,5.40815,-0.61775,0.38,33.5988,48.5872,3,-66.9237,23.4941,12,5,-0.292858703498263,0.612326728755273
5.24295,5.24295,0.0337583,0.38,29.3521,82.0344,4.92875,-68.943,30.1517,12,5,-0.483178327314561,0.0218463846870549
3.76742,3.76742,-0.530181,0.39,32.4542,39.922,2,-66.9232,21.8244,12,3,-0.240513321767285,0.774732046688879
10.3222,10.3222,-0.411814,0.41,33.0954,38.998,0.517812,-69.1749,21.1544,21,11,-0.417884959279645,0.224423762939146
6.26396,6.26396,0.0746137,0.41,34.5541,54.3561,4.74047,-73.8632,27.1471,12,7,-0.394155639548734,0.298045686933372
8.82291,8.82291,0.090263,0.55,21.3211,48.5718,5,-50.5821,27.1504,12,9,0.150115239845019,1.98668530110653
10.5755,10.5755,-0.328169,0.58,18.3174,49.2452,5,-52.255,27.4903,12,11,-0.224139422063329,0.825533250143665
24.508,24.508,-0.17539,0.34,34.7459,53.7931,4,-55.9273,22.8292,12,25,-0.570667860591802,-0.249596195305524
16.8944,16.8944,-0.318483,0.44,37.3103,46.0415,4,-60.2594,25.4941,12,17,-0.390335787775288,0.309897052253696
44.5375,44.5375,-0.207712,0.29,31.3797,27.0325,2,-74.8978,26.833,0,45,-0.699596169227267,-0.649605561216659
8.60334,8.60334,0.247904,0.32,37.3342,59.8545,4,-73.2551,26.4938,12,9,-0.749679162390905,-0.804991655631053
60.8997,60.8997,-0.424196,0.36,29.4852,48.5053,4.76187,-65.593,11.1655,9,61,-0.282450492942057,0.644618951843603
5.80181,5.80181,0.0411397,0.33,26.2769,83.3143,5,-68.5777,30.1354,12,5,-0.766122897943028,-0.856009529835955
7.32327,7.32327,-0.366978,0.35,38.7383,49.0183,2.17532,-72.2558,23.4952,12,7,-0.388007263064584,0.317121467922335
13.9841,13.9841,0.271059,0.35,38.9646,60.1265,4.03535,-70.5897,29.1603,12,13,-0.460028464426436,0.0936705020807824
10.0844,10.0844,0.317575,0.34,37.1716,60.9741,4.23696,-72.9228,26.4937,12,11,-0.567416909440943,-0.239509885152026
36.5761,36.5761,-0.379733,0.37,25.0624,61.028,5.75992,-65.9102,10.8364,9,37,-0.66471773720286,-0.541392713117448
10.2349,10.2349,-0.117694,0.34,38.5288,51.4799,2.98936,-70.5896,23.827,12,11,-0.612158237071883,-0.378323077422136
5.7524,5.7524,0.0375177,0.23,25.9304,76.2206,5,-68.2748,30.1288,12,5,-1.31862352351349,-2.57018252441716
13.5435,13.5435,-0.638525,0.57,21.0596,54.5789,5,-52.5893,28.1511,12,13,-0.505391077871822,-0.0470702741878757
3.57846,3.57846,-0.142957,0.53,21.5783,64.839,5.63578,-51.2151,28.5558,12,3,0.0265620594608277,1.60335265783482
16.02,16.02,0.055302,0.52,19.9375,219.294,7,-60.9683,32.7938,12,17,-0.641599090436365,-0.469665445989977
8.29095,8.29095,0.399329,0.32,31.0187,68.3091,5,-68.2697,27.1622,12,9,-0.738021437272759,-0.768822723595647
14.0659,14.0659,-0.484982,0.41,35.5852,49.159,3.00645,-54.5951,12.1593,9,15,-0.293843289106689,0.609271980972726
16.0576,16.0576,0.19457,0.46,38.8985,51.5813,4.5,-73.256,28.4937,12,17,-0.121780942522278,1.14310780712177
7.98721,7.98721,-0.548733,0.42,33.1699,22.6387,0.69487,-69.5904,20.4927,21,7,-0.327720343679343,0.504165978559718
18.2945,18.2945,-0.0843344,0.41,21.4919,121.274,7.57027,-61.879,9.49356,9,19,-1.02944055506353,-1.6729715312207
25.1845,25.1845,-0.251964,0.38,20.3406,75.7418,6.0625,-64.8778,9.86356,9,25,-0.975828906821222,-1.50663753021016
3.97433,3.97433,-0.664144,0.45,31.2863,10.4289,0,-65.5883,18.8305,21,3,-0.293576271373466,0.610100422726782
5.54957,5.54957,-0.852654,0.56,28.9335,15.1219,0,-66.6037,15.1563,21,5,-0.455862658122062,0.106595216256882
8.36133,8.36133,-0.699594,0.59,23.6525,53.9342,6,-53.5991,29.8338,12,9,-0.246961151212258,0.754727191315499
6.01202,6.01202,-0.223748,0.34,33.1862,20.5289,0,-71.2524,21.8575,21,7,-0.637710702966725,-0.457601443734698
7.10694,7.10694,-0.12512,0.38,32.7978,24.072,1,-75.8394,22.8948,12,7,-0.562954258486242,-0.22566418906274
5.57429,5.57429,-0.0404497,0.4,19.6215,62.4969,4.88959,-64.8117,33.1682,12,5,-0.407017984466393,0.25813933518567
5.96227,5.96227,-0.8471,0.53,31.0649,13.2394,0,-66.9267,15.1504,21,5,-0.52371163523853,-0.10391112328422
17.052,17.052,-0.140443,0.57,29.8678,59.4241,5,-59.5901,28.8242,12,17,-0.197220143804782,0.909052250283754
3.3852,3.3852,-0.440823,0.31,22.6401,27.138,1.1466,-50.9136,18.5094,12,3,-0.435856365668728,0.168666179904732
10.2783,10.2783,0.283602,0.29,36.6772,82.3965,4.3528,-70.582,25.4971,12,11,-0.930794683738071,-1.36691560869853
11.4979,11.4979,0.149582,0.37,33.5442,59.7114,5,-68.9465,28.5117,12,11,-0.643128087205818,-0.47440926862057
13.4383,13.4383,-0.481937,0.61,22.0767,59.9048,5.9848,-58.5838,29.4885,12,13,-0.100023091191579,1.21061310837403
96.1724,96.1724,0.0520862,0.35,32.0187,56.7685,5.04164,-74.2539,28.1667,0,97,-0.846105435033323,-1.10416111333274
8.16861,8.16861,-0.382284,0.42,35.5982,63.8073,3.32315,-68.5901,23.4943,12,9,-0.367353012595165,0.381202767995866
7.74971,7.74971,-0.23825,0.36,36.4184,46.0375,1.99528,-71.594,23.1587,21,7,-0.508614372945463,-0.0570707793693827
7.74126,7.74126,-0.321139,0.28,34.9946,72.9972,4,-72.2476,25.163,12,7,-0.826729709288284,-1.04404652832523
17.6461,17.6461,-0.192464,0.38,34.508,41.3215,5,-56.5876,24.8269,12,17,-0.557860359585673,-0.20986000074446
21.9939,21.9939,-0.0901855,0.46,22.6341,55.2167,5,-58.9221,28.4607,12,21,-1.09678471706992,-1.88191164551442
16.1504,16.1504,-0.334295,0.43,32.487,30.944,4.95679,-57.596,26.1592,12,17,-0.591550568694396,-0.314386301644731
19.7355,19.7355,-0.224788,0.49,26.1328,65.7321,5.64207,-60.3139,31.8358,12,19,-0.924979262713382,-1.34887284600962
6.4542,6.4542,-0.355083,0.36,33.737,68.929,3.98944,-68.5873,23.8377,12,7,-0.444087352677474,0.143128949725903
4.17765,4.17765,0.0391304,0.45,22.7293,92.4207,6.15976,-63.5944,33.1856,12,5,-0.155314654267727,1.03906705056558
23.9794,23.9794,-0.822931,0.38,29.2035,66.2762,2.42392,-63.2572,11.8288,9,23,-0.419984396739319,0.21791010697094
10.4915,10.4915,-0.753651,0.53,24.4375,58.4569,5,-53.2625,28.8322,12,11,-0.600039280807642,-0.34072314252754
4.78612,4.78612,0.00710162,0.46,23.8674,90.9364,6.57546,-63.5618,32.8097,12,5,-0.236230050097458,0.788021205623839
13.0768,13.0768,-0.648471,0.59,27.4333,55.9946,5,-57.5966,29.1686,12,13,-0.296121048526951,0.602205068274963
13.1436,13.1436,-0.625061,0.6,17.3438,52.2487,5.81066,-58.3037,30.176,12,13,-0.386068451907142,0.323136769215883
9.9254,9.9254,-0.0824679,0.43,28.5813,52.4796,5,-53.5898,25.492,12,9,-0.660366460647539,-0.527892564125971
11.503,11.503,0.301779,0.31,38.8124,72.0005,4.71347,-71.9247,26.1592,12,11,-0.720090385427778,-0.71319034344157
5.73824,5.73824,0.0449409,0.3,24.2056,41.3342,2.95794,-74.9689,25.8122,0,5,-0.930955169423903,-1.36741352710068
8.34161,8.34161,-0.528573,0.36,34.3104,60.8843,3.69163,-66.9231,24.1629,12,9,-0.356097353873686,0.416124260069583
48.466,48.466,-0.196168,0.47,23.6949,52.4909,5,-51.5752,26.4851,12,49,-1.01761563996779,-1.63628388023493
2.26243,2.26243,0.118579,0.52,0.226804,42.2202,6,-50.2192,28.225,12,3,0.511362515097793,3.10748099788059
3.92148,3.92148,-0.79536,0.52,26.1455,17.601,0,-66.2554,17.1635,21,3,-0.356635390875235,0.414454961510528
11.8252,11.8252,0.2085,0.5,36.7469,20.27,0,-75.924,20.1572,21,11,0.051920731878382,1.68202976592265
6.62553,6.62553,0.0420571,0.42,27.4853,69.3256,5.27574,-62.5517,30.0471,12,7,-0.42474722736844,0.203133081815947
18.1701,18.1701,-0.105527,0.55,25.4435,58.5151,5.71761,-58.6074,28.1468,12,19,-0.497138462825195,-0.0214659414633717
8.31738,8.31738,-0.491467,0.39,34.0224,57.4951,3.03668,-67.256,24.1625,12,9,-0.316442109789651,0.539157511719195
64.0599,64.0599,-0.280765,0.41,23,86.7372,6,-65.9262,10.2359,9,65,-0.453397222885215,0.114244406696312
4.57569,4.57569,-0.24299,0.27,35.0922,14.8923,0,-71.2596,21.4913,21,5,-0.973807628122416,-1.50036636742833
22.7565,22.7565,-0.135309,0.54,32.5871,57.1276,5,-59.2634,28.1698,12,23,-0.402071942352791,0.27348478717035
23.4426,23.4426,-0.406434,0.34,36.5519,92.4252,5.20625,-55.592,18.161,9,23,-0.175387215177948,0.976790484256059
6.4491,6.4491,-0.865939,0.54,31.8598,16.1471,0,-69.5898,16.4917,21,7,-0.539011111434979,-0.15137885040238
23.4569,23.4569,-0.278763,0.39,33.7117,42.379,4,-57.2563,24.8245,12,23,-0.479927463538111,0.0319324237551535
5.81907,5.81907,0.174374,0.5,35.0047,9.8198,0,-75.5754,20.8058,21,5,0.10333899852189,1.84155864250532
18.8046,18.8046,-0.267833,0.37,30.1383,53.1814,4.33104,-57.2536,25.1637,12,19,-0.674738068076502,-0.572481511546646
4.99271,4.99271,-0.486864,0.39,25.3344,42.6202,2.5109,-50.5549,18.791,12,5,-0.206287360567137,0.88092055704993
13.3942,13.3942,-0.597511,0.58,17.1958,59.2291,6,-53.2828,30.7438,12,13,-0.499469853767928,-0.0286992498233723
3.72232,3.72232,-0.519344,0.36,32.205,33.5836,1.8293,-66.92,21.4943,12,3,-0.323860085976709,0.51614270618631
4.09458,4.09458,-0.578904,0.39,32.8298,42.4777,1.79388,-66.257,21.827,12,5,-0.248179856620183,0.750946069988336
12.7565,12.7565,-0.563393,0.65,23.7598,56.5107,5.84369,-58.2907,29.5033,12,13,0.153936233933678,1.9985402105421
51.6186,51.6186,-0.484309,0.4,28.9828,31.0973,4,-66.2585,11.1639,9,51,-0.413953957367314,0.236619979572941
6.4728,6.4728,-0.296738,0.32,33.8768,34.4409,0.804844,-71.921,22.4961,21,7,-0.674044557088026,-0.570329843742355
14.2531,14.2531,-0.754853,0.63,25.1297,58.5599,5,-53.2574,28.4874,12,15,-0.262860526553454,0.705398233882287
5.18801,5.18801,-0.411462,0.35,24.9367,24.6022,1.02482,-50.5792,18.5072,12,5,-0.362134244665618,0.397394371472478
8.18281,8.18281,-0.223684,0.36,38.6915,56.9757,2,-71.5902,23.827,12,9,-0.463530093189692,0.0828064465752812
13.5574,13.5574,-0.0148901,0.42,36.0799,53.6807,5,-60.9266,27.4942,12,13,-0.539047030605193,-0.15149029221569
6.13433,6.13433,-0.32958,0.37,35.7557,7.55201,0,-70.9213,20.8331,21,7,-0.406241945451033,0.260547052138928
9.37263,9.37263,-0.0782617,0.38,27.9703,62.6228,6.08162,-63.5958,32.1678,12,9,-0.684197662189382,-0.601830583778476
26.2952,26.2952,-0.294223,0.29,30.9126,33.2512,2.11293,-74.9183,27.4887,0,27,-0.705052388652098,-0.666533875064081
30.6498,30.6498,-0.0563489,0.4,28.3147,50.9896,4.94877,-52.9313,25.1589,12,31,-0.955859153811844,-1.44467993281959
8.27275,8.27275,-0.148224,0.36,28.4925,57.634,4,-67.5881,25.1605,12,9,-0.676560172412078,-0.578134721517455
12.9071,12.9071,0.358573,0.25,37.3286,71.5621,4.99807,-71.5891,26.1599,12,13,-1.01599074561843,-1.63124252845396
18.2368,18.2368,-0.157744,0.41,28.0104,59.8573,5,-52.5958,25.83,12,19,-0.847553437960891,-1.10865364673385
8.08015,8.08015,-0.737525,0.56,26.498,7.04038,0,-68.9248,16.4965,21,9,-0.403582595296182,0.268797877581657
27.2527,27.2527,-0.0746133,0.33,34.0539,50.6728,4,-55.5832,23.487,12,27,-0.730686555286572,-0.746065723807311
9.45797,9.45797,-0.468099,0.35,36.8961,54.7997,3.07326,-72.5893,24.1601,12,9,-0.341200232587367,0.462343652092248
12.623,12.623,-0.378917,0.31,36.7967,48.2868,2.98311,-73.5892,24.4933,12,13,-0.512990611174703,-0.0706483737525038
16.5391,16.5391,-0.290029,0.44,30.6109,50.0039,4.64575,-56.592,25.8261,12,17,-0.721729031903858,-0.718274362186454
32.4273,32.4273,-0.0676375,0.34,32.1775,9.69113,0,-77.9238,21.8228,0,33,-0.830427446376201,-1.0555190240362
44.0555,44.0555,-0.398685,0.47,35.2998,54.4502,5,-64.2566,28.158,12,45,-0.558834661521743,-0.212882842692656
4.98509,4.98509,-0.0181066,0.42,21.3348,77.788,6.27313,-63.8703,32.8592,12,5,-0.310937701178801,0.556235335987931
16.8906,16.8906,-0.194536,0.56,23.288,66.4538,5,-58.9432,28.8753,12,17,-0.481551984103803,0.0268922316649158
13.1696,13.1696,-0.579265,0.58,26.7801,53.483,5.14792,-57.9046,29.1724,12,13,-0.311538431875593,0.554371525722749
19.0416,19.0416,-0.0891967,0.37,34.1091,54.1668,4,-55.6129,23.8218,12,19,-0.661216641855428,-0.530530312572969
8.60391,8.60391,0.0827958,0.5,20.6432,102.519,6.8776,-63.2572,33.1466,12,9,-0.293055123420289,0.611717321796525
28.2044,28.2044,0.117744,0.47,23.7253,80.2902,6.7889,-62.9,33.4513,12,29,-0.977000363837604,-1.51027205999865
87.8919,87.8919,0.130761,0.38,25.9471,81.871,5,-63.9289,34.892,0,87,-0.497069036388868,-0.0212505409429879
35.8845,35.8845,-0.0298758,0.43,30.3624,111.085,7.00183,-62.233,9.12573,9,35,-0.966409425006924,-1.47741290927449
5.99916,5.99916,-0.67817,0.56,21.8806,7.63842,0,-68.5893,16.162,21,5,-0.236276985500589,0.787875585154263
6.94645,6.94645,-0.257148,0.34,35.2313,51.9036,1.07469,-69.5885,22.163,21,7,-0.597227530206679,-0.331999483721375
10.3944,10.3944,-0.69343,0.6,19.8162,43.4971,5.09471,-57.9282,29.8209,12,11,-0.313488600950443,0.548320985672189
14.4343,14.4343,-0.754034,0.53,29.0522,13.5229,0,-66.9225,17.4963,21,15,-0.624611833994363,-0.416961259067401
7.06548,7.06548,-0.497249,0.36,37.6365,43.0937,2.57005,-73.2571,23.8264,12,7,-0.302516303335509,0.58236332949869
10.9422,10.9422,-0.585921,0.59,21.4499,64.0246,5.83524,-52.6232,30.1628,12,11,-0.253799019380857,0.73351221270255
33.1579,33.1579,-0.236043,0.29,35.5665,55.5597,4,-56.9305,24.1611,12,33,-0.47473941414456,0.0480287207607834
27.4356,27.4356,-0.189878,0.46,23.8925,66.2054,5.82805,-60.5556,31.8188,12,27,-1.08749951305308,-1.85310363111912
8.36874,8.36874,-0.0762622,0.33,37.9069,68.6902,3.82497,-71.5921,25.158,12,9,-0.722903989340349,-0.721919752280512
3.24682,3.24682,0.154132,0.46,34.7899,14.7923,0,-76.6114,21.1135,21,3,-0.0366989227398109,1.40708090305255
3.36898,3.36898,0.0534553,0.41,21.9551,80.2478,5.97826,-63.5792,33.4198,12,3,-0.142121708846136,1.07999911419415
12.8088,12.8088,0.409239,0.37,39.28,56.7777,4.93125,-72.9226,27.1595,12,13,-0.16798016011848,0.999771406203807
11.4011,11.4011,-0.127449,0.38,34.7771,55.8817,5,-60.2565,27.159,12,11,-0.594544454747358,-0.323675048812288
5.20725,5.20725,0.0360996,0.41,22.6751,57.8364,4.347,-63.973,34.1238,12,5,-0.313453891986687,0.548428672732775
4.69619,4.69619,-0.692579,0.36,32.607,20.749,0,-65.9141,20.8345,21,5,-0.388602432470342,0.315274911963239
7.02545,7.02545,-0.199231,0.27,36.9349,69.6325,4,-71.9223,25.1604,12,7,-0.973101826896576,-1.49817656827719
99.4528,99.4528,-0.147812,0.4,34.2815,10.5584,0,-77.9271,18.4991,0,99,-0.878717767853445,-1.20534322539429
9.32956,9.32956,0.27353,0.25,33.7101,74.6916,5,-69.2568,26.1576,12,9,-1.20664763832547,-2.22276927355353
6.91135,6.91135,-0.986713,0.55,32.2469,18.8236,0,-70.2561,16.4943,21,7,-0.656267714708731,-0.515175909565264
82.894,82.894,-0.520831,0.37,28.92,43.4997,4,-65.5786,11.4943,9,83,0.147318736338429,1.97800894750911
8.06503,8.06503,-0.205977,0.44,8.80503,100.974,6.87421,-44.9535,19.1767,12,9,-0.7265623293595,-0.733270015747363
13.9584,13.9584,-0.6219,0.64,16.451,58.3871,6,-53.2688,30.4833,12,13,-0.170810465497012,0.990990179863497
8.53454,8.53454,-0.0898568,0.4,25.4828,65.4158,6,-63.5745,31.8454,12,9,-0.606677891105417,-0.361319909241142
20.075,20.075,-0.314935,0.36,26.6005,48.4954,4,-57.5829,24.4897,12,21,-0.733649455929606,-0.755258336508288
13.2989,13.2989,-0.58714,0.45,19.1608,65.7881,6.13196,-52.9348,30.4764,12,13,-0.718456704542815,-0.708121730800857
6.60791,6.60791,-0.182247,0.35,31.4839,27.6554,2,-74.598,23.8452,12,7,-0.640493210899502,-0.466234375056086
83.1069,83.1069,-0.75455,0.34,30.4869,70.0097,3.13399,-61.626,12.1523,9,83,0.316514990832971,2.50295251646773
5.94284,5.94284,-0.654131,0.35,32.2428,44.4689,3.12249,-66.592,22.8205,12,5,-0.420208926682565,0.217213486646228
6.70185,6.70185,0.0224015,0.26,33.7527,62.1174,3.11304,-69.9307,24.2075,12,7,-1.20976707285802,-2.23244754392387
14.0012,14.0012,-0.633064,0.58,14.8344,57.7443,5.7947,-58.0099,30.8419,12,15,-0.60127963534461,-0.344571431837225
6.34114,6.34114,0.100029,0.46,27.5613,80.1957,7,-61.2911,32.1652,12,7,-0.260871154141952,0.711570405109134
12.4449,12.4449,-0.0416258,0.57,23.3137,104.979,7,-60.6131,32.4426,12,13,-0.0808307064159653,1.27015886481548
