"PAR_anomaly","VPD_anomaly","Pre_anomaly","MCWD_anomaly","WTD","HAND","Drought_Length","EVI_anomaly","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","HAND_CLASS","Drought_Condition","Long","Lat"
0.408346,0.728617,-0.806775,-1.58443,5.30409,5.30409,2.61176,0.830099,-0.358375,0.354588,0.354853,34.0088,0.659511,4,55.1484,12,"2005",6,"Medium Drought",-66.2714,25.0766
1.78823,0.705755,-0.783201,-1.25106,5.27188,5.27188,3,0.832838,-0.788484,0.301135,0.382362,32.4775,0.669879,4,55.7518,12,"2005",6,"Medium Drought",-63.9283,23.4408
0.938825,1.50905,-1.42819,-2.2029,9.59104,9.59104,3.97521,0.835722,-0.0645877,0.336821,0.376535,37.2308,0.64733,4,72.1464,12,"2005",10,"Severe Drought",-68.2582,25.1607
2.33888,1.33135,-2.18997,-3.038,5.08689,5.08689,2.98931,0.839988,-0.486837,0.382459,0.341458,32.9747,0.666697,0,24.0105,21,"2005",6,"Severe Drought",-67.9361,21.1691
-0.538198,1.56239,-0.994761,-1.44124,14.4404,14.4404,3.08313,0.84251,0.295715,0.361581,0.38625,39.8075,0.602285,4.78937,58.568,12,"2005",15,"Medium Drought",-73.2557,27.1595
1.44517,0.776327,-1.39598,-1.80197,4.16478,4.16478,3,0.842951,-0.742741,0.327093,0.375595,26.9515,0.667044,3,55.1126,12,"2005",5,"Medium Drought",-64.8451,23.6053
1.64913,0.273578,-1.94829,-1.66051,14.6865,14.6865,3.93778,0.844287,-0.205251,0.341452,0.456637,38.0341,0.693591,4,78.8752,9,"2015",15,"Medium Drought",-51.2792,15.8445
1.17844,2.17368,-1.32505,-1.32818,6.92686,6.92686,1.79802,0.846223,-0.615155,0.337644,0.38002,36.9109,0.630668,1.16832,33.3096,21,"2005",7,"Medium Drought",-73.2093,23.1568
2.10314,2.05886,-2.36268,-3.21925,5.88222,5.88222,3,0.846421,-0.224262,0.334722,0.401227,35.3088,0.650638,2,57.2935,12,"2005",6,"Severe Drought",-69.2564,22.4935
0.67162,1.39176,-1.74709,-2.35992,11.2293,11.2293,2.69647,0.847173,0.102522,0.310712,0.393898,37.5365,0.643967,4.27204,70.8162,12,"2005",12,"Severe Drought",-68.2573,25.8267
2.12205,1.89287,-2.52134,-3.27074,10.2807,10.2807,3,0.847469,-0.334101,0.391507,0.374623,34.5275,0.655825,1,41.7431,21,"2005",11,"Severe Drought",-69.1428,21.8299
1.45676,0.225611,-1.50543,-2.09741,25.6012,25.6012,4.07448,0.847801,-0.556234,0.350346,0.462649,35.6892,0.692159,5,77.2314,9,"2015",26,"Severe Drought",-52.9224,17.1578
1.08579,-0.786342,-0.782061,-1.66218,53.0092,53.0092,2.08882,0.849083,-0.648323,0.385296,0.36852,30.8158,0.691194,3.91118,38.4398,9,"2015",41,"Medium Drought",-66.6174,12.4616
0.716045,0.264665,-1.96314,-1.07158,16.6181,16.6181,1,0.849297,-1.04127,0.491475,0.313279,29.8361,0.637741,0,32.0883,21,"2005",17,"Medium Drought",-72.3352,17.3156
1.26961,0.850402,-1.25055,-1.81492,3.95225,3.95225,3.79592,0.850711,-0.750501,0.257975,0.369042,31.5746,0.677277,2,43.9048,12,"2005",4,"Medium Drought",-62.3138,22.4344
2.54422,2.1594,-1.96291,-2.68428,19.2773,19.2773,5.8378,0.853004,-0.719756,0.358,0.482779,28.8352,0.683069,4.11877,77.423,12,"2015",20,"Severe Drought",-59.8597,19.1861
0.716042,0.264664,-1.96314,-1.07159,20.1237,20.1237,1,0.853477,-1.01141,0.496052,0.304879,27.6152,0.637745,0,32.0881,21,"2005",21,"Medium Drought",-72.3366,17.4406
2.12492,1.68248,-1.38678,-2.52767,4.10446,4.10446,4.75584,0.85506,-0.60655,0.474416,0.331818,25.9013,0.677947,4,98.8022,12,"2015",5,"Severe Drought",-61.9361,16.7959
1.40071,1.09093,-1.17381,-1.91707,5.22713,5.22713,2.904,0.855669,-0.645248,0.39808,0.35424,32.568,0.664853,3,45.0913,12,"2005",6,"Medium Drought",-66.4665,22.5088
2.17279,1.03334,-1.27685,-1.91712,6.42175,6.42175,3,0.856314,-0.672043,0.375079,0.360418,34.1111,0.668347,2.61183,42.4572,12,"2005",7,"Medium Drought",-65.9791,22.1378
1.8413,1.17302,-1.07339,-1.43639,7.68318,7.68318,2.90925,0.857347,-0.629293,0.384895,0.36527,32.4049,0.661499,3,53.7448,12,"2005",8,"Medium Drought",-66.9239,23.1916
-0.216927,-0.026877,-0.477539,-1.35688,21.6579,21.6579,3,0.860241,0.324466,0.403251,0.391393,40.5077,0.577041,5,53.7673,12,"2015",22,"Medium Drought",-72.1686,28.7301
-0.239681,1.88962,-1.14354,-1.0486,9.68385,9.68385,3,0.860604,-0.586513,0.365,0.376345,36.9874,0.627347,2,32.9429,21,"2005",10,"Medium Drought",-73.4599,23.4392
-1.26291,0.744893,-1.56963,-1.50829,23.5672,23.5672,2.30435,0.863394,0.158358,0.387826,0.392174,38.5652,0.578857,3.21739,46.313,12,"2005",24,"Medium Drought",-72.6392,29.0529
0.870461,0.303447,-1.32121,-1.17819,4.1351,4.1351,3.67413,0.864194,-0.385942,0.262077,0.403992,30.5988,0.675204,1.65173,37.3701,12,"2005",5,"Medium Drought",-62.3288,20.7701
0.876051,1.48109,-1.5365,-1.58952,9.22261,9.22261,2.79922,0.865224,-0.0784707,0.338646,0.373044,38.7319,0.63103,3.27073,62.6876,12,"2005",10,"Medium Drought",-71.2566,24.8254
1.22911,0.941607,-2.25806,-2.87036,4.56662,4.56662,6.41743,0.865504,-0.890139,0.426789,0.360206,24.422,0.677486,3.63073,89.6065,12,"2015",5,"Severe Drought",-63.5468,17.1261
-0.00781816,0.677256,-0.97133,-1.08472,5.24276,5.24276,2,0.869295,-0.466346,0.3482,0.358294,33.0159,0.659833,4.07129,54.3908,12,"2005",6,"Medium Drought",-65.8902,25.1615
-0.440761,0.867878,-2.5336,-2.99831,19.4675,19.4675,1,0.876545,0.0900738,0.404217,0.396988,35.3072,0.586021,0,14.4775,21,"2010",20,"Severe Drought",-77.2417,17.7236
2.84079,1.57488,-1.4861,-1.14783,18.5204,18.5204,4.07164,0.877707,-0.603698,0.384896,0.486209,33.0657,0.692703,5,80.9318,12,"2015",19,"Medium Drought",-57.8581,19.6024
1.40999,2.30138,-2.03068,-3.12528,6.97635,6.97635,3,0.87869,-0.201037,0.334429,0.379271,35.6094,0.641708,1.81774,44.358,21,"2005",7,"Severe Drought",-71.259,22.826
1.90985,0.0595221,-1.331,-2.19319,43.1833,43.1833,4.68737,0.879132,-0.339353,0.331878,0.490389,34.1174,0.697877,6.28191,86.7836,9,"2015",41,"Severe Drought",-54.9244,17.1617
1.65377,0.875123,-1.26176,-1.04215,5.25038,5.25038,2,0.882941,-0.7268,0.286544,0.377919,32.8523,0.671739,3,41.9688,12,"2005",6,"Medium Drought",-64.1474,22.4261
2.30231,1.20966,-1.7743,-2.52077,4.54582,4.54582,2.72492,0.885018,-0.525606,0.374337,0.341036,31.9417,0.665966,0.0809061,26.4061,21,"2005",5,"Severe Drought",-67.6087,21.2224
-0.0983759,1.0534,-1.10108,-2.61602,12.8163,12.8163,1.9893,0.885178,0.15924,0.318262,0.384892,37.909,0.572372,0,19.4178,12,"2005",13,"Severe Drought",-70.596,29.4509
0.707203,0.553589,-0.724407,-1.07792,5.11631,5.11631,3,0.88539,-0.916954,0.286026,0.386282,26.7531,0.675737,4,64.4175,12,"2005",6,"Medium Drought",-62.0558,23.6081
1.75365,1.03492,-1.48613,-2.64191,10.8336,10.8336,1.00826,0.88766,-0.0991967,0.338583,0.365266,33.9079,0.573728,0,15.2521,12,"2005",11,"Severe Drought",-70.5797,30.1451
2.67444,2.01078,-2.26315,-3.22225,6.94953,6.94953,6,0.888266,-0.748074,0.374931,0.427638,29.5655,0.678414,2,42.5759,12,"2015",7,"Severe Drought",-61.2423,20.0873
1.4533,0.765191,-1.00825,-1.55843,4.88553,4.88553,3,0.888356,-0.728057,0.321064,0.377418,27.0908,0.667046,3.35681,56.6553,12,"2005",5,"Medium Drought",-64.9293,23.792
0.130765,0.531087,-0.577087,-1.00064,5.75993,5.75993,3,0.888769,-0.807635,0.344254,0.352537,28.2239,0.669204,4,76.6282,12,"2005",6,"Medium Drought",-63.9038,25.0229
0.56695,1.25219,-1.06053,-2.09941,12.3341,12.3341,2.50928,0.889002,0.0399293,0.306923,0.403554,35.9257,0.649418,4.55172,66.4087,12,"2005",13,"Severe Drought",-67.4925,25.8231
1.8829,0.690001,-0.848698,-1.27046,4.03404,4.03404,4,0.890237,-0.759031,0.36625,0.43375,19.75,0.676079,4,59.1161,12,"2005",5,"Medium Drought",-63.4637,22.9873
0.677386,-0.103966,-1.33388,-1.03386,10.7168,10.7168,2,0.890691,-0.776093,0.41127,0.417315,28.1318,0.678413,1,32.0647,12,"2005",11,"Medium Drought",-60.8575,19.4357
1.8327,-0.0715654,-1.93371,-2.33034,34.1797,34.1797,5,0.891122,-0.600513,0.341117,0.46591,36.8802,0.689618,5,76.2989,9,"2015",35,"Severe Drought",-53.2589,17.8275
1.77176,1.02816,-0.831738,-1.24595,7.13557,7.13557,3,0.891311,-0.692481,0.38327,0.36811,33.8538,0.665017,3.9429,47.2988,12,"2005",8,"Medium Drought",-65.924,23.1592
0.475585,0.654187,-1.43114,-1.64493,33.566,33.566,2.98361,0.896353,-0.71987,0.355948,0.40918,35.0984,0.718219,1.49649,31.5848,9,"2005",34,"Medium Drought",-59.5521,12.0784
1.27464,0.58266,-1.0785,-1.35732,4.69988,4.69988,2.72964,0.896736,-0.810583,0.327907,0.370419,33.9729,0.669881,4,59.903,12,"2005",5,"Medium Drought",-63.9221,23.8981
1.61767,1.97493,-1.83986,-2.28902,3.4462,3.4462,4,0.897094,-0.512148,0.367465,0.390431,28.5932,0.674209,0.874422,27.78,21,"2015",4,"Severe Drought",-62.2612,19.8278
1.52819,0.312141,-1.59446,-1.75106,23.5632,23.5632,4,0.897972,-0.319872,0.345633,0.464009,38.829,0.690112,4.42412,78.069,9,"2015",24,"Medium Drought",-51.9285,16.8316
2.17189,1.04123,-2.86831,-3.23826,3.54824,3.54824,10.6309,0.898406,-0.546789,0.353809,0.414266,27.0737,0.67427,4.13851,80.5345,12,"2015",4,"Severe Drought",-61.9311,18.8495
1.12763,1.14813,-1.11832,-1.06906,24.8256,24.8256,1,0.898442,0.150352,0.545833,0.299167,23.9167,0.651948,5,45.8634,12,"2015",25,"Medium Drought",-50.7553,27.7275
0.958828,1.60906,-0.747054,-2.38879,8.43323,8.43323,4,0.898848,0.113144,0.29843,0.397148,38.1664,0.636368,4.08943,75.9635,12,"2005",9,"Severe Drought",-68.9234,25.4932
1.29007,0.671174,-0.872171,-1.00779,3.59263,3.59263,2,0.899946,-0.479305,0.250511,0.389562,29.6131,0.67263,3,43.2358,12,"2005",4,"Medium Drought",-63.8237,20.8511
1.29041,0.618275,-0.808533,-1.30627,3.90706,3.90706,2.75798,0.902674,-0.924486,0.288245,0.363803,33.0612,0.675128,4,57.9891,12,"2005",4,"Medium Drought",-62.5807,23.4916
2.15706,1.87694,-2.33191,-3.32936,9.51416,9.51416,3,0.902737,-0.3023,0.394273,0.375883,35.3104,0.655355,1.9513,51.7543,12,"2005",10,"Severe Drought",-68.9271,22.1574
0.796719,1.81698,-1.60933,-1.66637,5.98707,5.98707,3,0.903109,-0.216327,0.351869,0.371067,36.4806,0.628656,2.26551,52.2155,12,"2005",6,"Medium Drought",-71.5804,24.529
2.0578,1.96466,-1.37362,-2.40736,8.79185,8.79185,3,0.903109,-0.171425,0.381118,0.371001,36.1151,0.645889,3,63.0151,12,"2005",9,"Severe Drought",-68.9252,23.4948
0.747755,1.56751,-1.43979,-2.00348,10.5791,10.5791,3.03697,0.903907,0.0193096,0.33058,0.384347,39.1587,0.630209,3.91268,72.6886,12,"2005",11,"Severe Drought",-71.254,25.1596
1.98011,1.68145,-1.39692,-2.74846,8.86282,8.86282,3.58404,0.904352,-0.522969,0.388764,0.36066,34.9724,0.652081,3.58404,61.4461,12,"2005",9,"Severe Drought",-68.2769,23.4765
1.345,0.816212,-1.26674,-2.06879,3.61242,3.61242,1.34332,0.905645,-0.207952,0.302951,0.394055,33.3624,0.583294,0.171662,17.3482,12,"2005",4,"Severe Drought",-70.015,30.1657
1.69753,1.7332,-2.20402,-3.46774,7.3609,7.3609,2.80379,0.906579,-0.441228,0.421126,0.339153,35.0669,0.65482,0.133779,25.0456,21,"2005",8,"Severe Drought",-69.9779,21.1543
0.6172,0.743415,-1.45825,-1.74167,6.16408,6.16408,2.16258,0.907114,-0.763699,0.345293,0.361767,33.5085,0.670545,2.13734,36.3033,12,"2005",7,"Medium Drought",-65.27,21.4856
0.375014,0.72922,-1.54896,-1.51763,9.83394,9.83394,3,0.907206,-0.171603,0.323901,0.377845,32.4455,0.585705,3.07581,44.4179,12,"2005",10,"Medium Drought",-69.5788,30.4607
2.11542,2.00038,-2.4882,-3.50901,8.79254,8.79254,3,0.907312,-0.274437,0.384243,0.379727,35.0449,0.655241,1.48247,50.2962,21,"2005",9,"Severe Drought",-69.25,22.1768
-0.8056,0.585501,-0.579765,-1.44112,4.50633,4.50633,3,0.907944,-0.519814,0.253175,0.377937,29.381,0.676326,3,57.4875,12,"2005",5,"Medium Drought",-62.2228,21.6055
1.55408,0.186907,-1.60143,-1.86553,21.7884,21.7884,3.94591,0.908999,-0.39302,0.346459,0.466874,36.7824,0.689839,4.9522,78.9989,9,"2015",22,"Medium Drought",-51.9263,17.1608
1.28413,0.689432,-0.908791,-1.42954,6.88939,6.88939,3.52239,0.909079,-0.798674,0.279478,0.370354,29.7882,0.676006,3.52239,55.143,12,"2005",7,"Medium Drought",-63.2475,23.1606
2.12402,1.87529,-2.36995,-3.16887,8.52903,8.52903,3,0.914751,-0.390144,0.377784,0.367667,32.9062,0.655824,0.488863,36.2891,21,"2005",9,"Severe Drought",-69.2087,21.4752
1.40011,0.765679,-1.1508,-1.31357,4.99893,4.99893,3.45665,0.914984,-0.785646,0.267985,0.37076,31.6276,0.676085,3.70107,49.2879,12,"2005",5,"Medium Drought",-62.9015,22.8493
2.33689,1.11136,-1.41081,-2.50441,4.64279,4.64279,4.86529,0.915752,-0.588764,0.441436,0.379313,31.7402,0.676964,4.8055,87.417,12,"2015",5,"Severe Drought",-62.5849,16.159
2.31234,1.0918,-1.0464,-2.09423,3.76742,3.76742,3,0.917505,-0.530181,0.348607,0.361216,32.4542,0.665542,2,39.922,12,"2005",4,"Severe Drought",-66.9232,21.8244
1.9194,0.766067,-0.661559,-1.59407,2.68108,2.68108,3,0.921478,-0.677899,0.2775,0.3625,33,0.67174,3,43.3868,12,"2005",3,"Medium Drought",-63.7533,22.3103
1.82137,2.08906,-1.07155,-1.65388,8.38334,8.38334,3.20671,0.923959,0.0382335,0.348658,0.377869,36.0689,0.640486,3,57.1104,12,"2005",9,"Medium Drought",-69.9194,23.8118
0.80909,-0.711882,-0.71658,-1.28465,97.2388,97.2388,2,0.924701,-0.609314,0.424432,0.351818,30.9091,0.692543,4,45.7464,9,"2015",41,"Medium Drought",-65.7304,11.884
0.920317,1.48373,-1.37506,-2.26456,11.9061,11.9061,3.03562,0.925884,0.0221048,0.311641,0.394765,38.1387,0.643967,4,72.5831,12,"2005",12,"Severe Drought",-68.2569,25.4945
2.07285,2.07168,-1.52203,-2.13298,5.8769,5.8769,3,0.927467,0.126521,0.341378,0.376056,36.585,0.641682,3.96774,59.3895,12,"2005",6,"Severe Drought",-69.5931,23.7381
1.37857,0.631204,-0.746706,-1.38717,6.18766,6.18766,2.37549,0.927717,-0.72198,0.286087,0.377352,32.8182,0.671845,2.89328,41.4064,12,"2005",7,"Medium Drought",-64.6825,21.2232
0.839857,1.52448,-1.09017,-1.78176,10.9251,10.9251,3.30711,0.928887,-0.00659609,0.34686,0.376558,39.4204,0.631031,3.88735,72.341,12,"2005",11,"Medium Drought",-70.9225,24.8274
2.24632,1.04378,-1.43474,-2.15052,4.09458,4.09458,3,0.931751,-0.578904,0.364229,0.357387,32.8298,0.668958,1.79388,42.4777,12,"2005",5,"Severe Drought",-66.257,21.827
0.737856,0.332027,-1.51118,-1.22521,3.37149,3.37149,1.99573,0.93316,-0.415398,0.318663,0.371124,29.6074,0.671118,0.118065,26.9024,21,"2005",4,"Medium Drought",-62.6035,20.2012
2.14025,1.81942,-2.40576,-3.31989,8.96687,8.96687,3,0.934735,-0.338262,0.421565,0.353876,35.1784,0.655824,1.72183,46.8994,21,"2005",9,"Severe Drought",-68.9242,21.8258
0.797809,-0.653081,-0.525397,-1.46908,10.2294,10.2294,2,0.936667,-0.656589,0.469286,0.343993,27.2231,0.692945,4,41.3177,9,"2015",11,"Medium Drought",-66.2642,12.4958
1.85028,2.1455,-1.82864,-2.97907,9.24594,9.24594,2.93038,0.937328,-0.0782663,0.368019,0.376342,36.3975,0.645737,2.38797,46.4153,12,"2005",10,"Severe Drought",-70.2568,23.1599
-0.875682,0.736744,-1.28341,-1.34407,4.61176,4.61176,3,0.938483,-0.24025,0.436216,0.350078,29.1042,0.639534,5,58.4205,12,"2005",5,"Medium Drought",-66.4852,28.5379
0.943221,1.38357,-1.40549,-1.09429,26.973,26.973,2,0.938668,-0.771152,0.345782,0.368776,29.4286,0.715708,1,39.8036,9,"2005",27,"Medium Drought",-59.8455,12.0245
2.14942,1.77483,-2.29951,-3.06679,9.43226,9.43226,3,0.939134,-0.36912,0.409057,0.361769,34.1294,0.655824,0.568921,37.8001,21,"2005",10,"Severe Drought",-68.9223,21.4962
2.00808,0.953372,-0.95031,-1.15137,5.66366,5.66366,3,0.941463,-0.749901,0.340723,0.37253,32.1205,0.669313,4,66.5098,12,"2005",6,"Medium Drought",-65.0452,23.1473
0.778811,-0.103966,-1.33388,-1.03385,13.5993,13.5993,2,0.94152,-0.783237,0.4064,0.4264,27.76,0.678416,1,32.0649,12,"2005",14,"Medium Drought",-60.7537,19.4336
1.74394,0.894266,-0.952736,-1.50046,4.3854,4.3854,2.8317,0.942437,-0.779976,0.352668,0.364064,33.362,0.669376,4,52.7011,12,"2005",5,"Medium Drought",-65.258,22.4936
2.08461,1.04756,-1.20505,-1.97996,5.25735,5.25735,3,0.944907,-0.700758,0.377114,0.356764,32.2609,0.66516,3,47.3064,12,"2005",6,"Medium Drought",-65.9257,22.4955
2.23062,1.71143,-1.65805,-2.84873,7.55973,7.55973,3,0.945023,-0.447268,0.384693,0.365217,34.6761,0.656616,2.58374,52.249,12,"2005",8,"Severe Drought",-68.2487,22.828
1.90999,0.879503,-1.96157,-2.18692,3.82519,3.82519,1.76867,0.946689,-0.572349,0.370653,0.343176,33.087,0.671313,0,18.483,21,"2005",4,"Severe Drought",-66.5796,20.8292
-0.195897,1.87657,-0.955874,-2.60879,10.134,10.134,3.83677,0.947404,0.131407,0.292987,0.401252,39.7832,0.619095,4.88258,73.7245,12,"2005",11,"Severe Drought",-71.9245,25.828
1.99878,1.00904,-1.00728,-1.65551,4.39645,4.39645,3,0.949992,-0.748214,0.372903,0.358467,32.6151,0.66601,3.97391,53.3442,12,"2005",5,"Medium Drought",-65.5914,22.4946
2.08856,1.98689,-1.86244,-3.10053,9.4432,9.4432,3,0.950388,-0.219208,0.381919,0.364386,36.3283,0.650181,2.94974,66.8669,12,"2005",10,"Severe Drought",-68.9258,23.1575
1.73129,0.681291,-0.464055,-1.32326,5.68254,5.68254,3.29231,0.951163,-0.77798,0.272009,0.388018,32.0443,0.672474,3.97647,66.814,12,"2005",6,"Medium Drought",-63.5816,23.1891
1.23926,0.767879,-0.957833,-1.37761,6.23828,6.23828,4,0.953931,-0.77461,0.264757,0.374216,28.2432,0.676079,4,57.9557,12,"2005",7,"Medium Drought",-63.1584,22.9403
-0.672652,1.26969,-0.70706,-1.89191,18.223,18.223,3.325,0.955316,0.280007,0.370269,0.387769,40.7925,0.590711,4.35437,61.6383,12,"2005",19,"Medium Drought",-73.2557,27.4929
0.393371,0.850009,-1.45876,-1.70574,80.9159,80.9159,2.80556,0.95768,-0.710975,0.406222,0.359556,36.2833,0.722132,2,29.4108,9,"2005",41,"Medium Drought",-59.3165,12.0247
1.39386,1.84344,-1.0358,-2.01634,6.53785,6.53785,4,0.958473,0.0324603,0.310557,0.385096,36.8419,0.641232,4,71.3056,12,"2005",7,"Severe Drought",-69.2586,24.4946
0.363317,1.46878,-1.00411,-1.82553,27.3,27.3,3,0.96007,0.265641,0.361591,0.3725,38.4773,0.569355,1,27.1177,12,"2005",28,"Medium Drought",-71.4497,29.5762
-0.183483,2.07772,0.296963,-1.10823,48.9719,48.9719,3,0.960516,0.113221,0.304194,0.425161,36.6774,0.609852,3,37.1075,12,"2005",41,"Medium Drought",-75.0458,24.3144
-0.314845,1.36504,-0.880157,-1.145,2.70253,2.70253,3,0.961042,-0.0313604,0.33342,0.35329,28.8095,0.608512,5,71.3469,12,"2010",3,"Medium Drought",-66.0398,33.4168
0.256888,0.75019,-0.865648,-1.25423,6.33377,6.33377,2.13232,0.962622,-0.559956,0.359655,0.369635,35.1454,0.663102,3.86768,61.4705,12,"2005",7,"Medium Drought",-65.9178,24.1678
-0.634386,1.93167,-0.784407,-1.69337,13.5299,13.5299,3.10093,0.964849,-0.0666658,0.415171,0.33942,27.8558,0.627787,6,66.6353,12,"2010",14,"Medium Drought",-63.2719,31.8016
0.168502,1.70752,-1.60345,-2.42752,9.58013,9.58013,3.17929,0.969278,0.0644902,0.30055,0.397081,38.4246,0.619803,4.32492,67.9829,12,"2005",10,"Severe Drought",-71.5881,25.4929
1.00104,1.90709,-1.5581,-2.18929,3.33538,3.33538,1.31571,0.970819,-0.527683,0.369514,0.360357,28.2014,0.670838,0,16.194,21,"2015",4,"Severe Drought",-63.2566,19.4972
2.1255,1.385,-1.82992,-2.42754,5.44551,5.44551,2.97516,0.97261,-0.558338,0.379982,0.367293,33.8767,0.657479,2.9448,51.1349,12,"2005",6,"Severe Drought",-67.5575,23.1831
0.900015,1.33829,-1.82518,-3.37062,3.058,3.058,5.5,0.972987,-0.567636,0.362548,0.385296,27.704,0.671456,0,30.7314,21,"2015",4,"Severe Drought",-62.9453,19.207
1.8916,1.11902,-1.18177,-1.70498,6.24179,6.24179,2.97992,0.974132,-0.655998,0.38123,0.364642,31.9975,0.662804,3.21455,46.8148,12,"2005",7,"Medium Drought",-66.5835,22.8837
2.27134,1.06372,-1.17168,-1.82152,4.89021,4.89021,3,0.978921,-0.624506,0.37786,0.356558,32.4149,0.668604,2.82199,43.1942,12,"2005",5,"Medium Drought",-66.2551,22.1572
0.601653,0.752045,-0.978349,-1.58914,5.75265,5.75265,2.52219,0.980165,-0.38868,0.364912,0.363435,33.0943,0.660152,3.74881,55.2975,12,"2005",6,"Medium Drought",-66.2543,24.814
-1.25417,0.849402,-1.87944,-1.72277,21.3825,21.3825,2.41945,0.982132,0.130197,0.407003,0.3937,37.0486,0.579651,3.97568,50.6334,12,"2005",22,"Medium Drought",-72.8626,29.0424
0.971881,0.520308,-2.05127,-1.19118,16.6688,16.6688,3.49074,0.983691,-0.33898,0.624611,0.2775,19.2556,0.639912,5,58.7953,12,"2015",17,"Medium Drought",-59.6212,29.8941
2.27877,1.37697,-2.24491,-3.20432,7.589,7.589,3,0.985513,-0.468327,0.410865,0.339844,33.081,0.661682,0.446182,37.9403,21,"2005",8,"Severe Drought",-67.9491,21.4925
1.69595,0.935311,-1.1909,-1.40494,5.30812,5.30812,2.9959,0.987422,-0.762071,0.30724,0.364316,32.7846,0.670855,2.37428,50.0317,12,"2005",6,"Medium Drought",-64.591,22.1864
2.07066,1.57355,-1.49931,-2.4863,4.61779,4.61779,5,0.990067,-0.643116,0.480479,0.315098,22.9542,0.677947,4,111.987,12,"2015",5,"Severe Drought",-62.2398,16.7414
1.22018,1.15892,-0.875645,-1.61752,3.77642,3.77642,1,0.990702,0.0906135,0.485455,0.331818,2.45455,0.652721,5,52.523,12,"2015",4,"Medium Drought",-50.1017,27.7174
2.25953,1.41379,-2.16419,-2.5129,6.13128,6.13128,2.90637,0.992919,-0.446565,0.39739,0.34012,32.9104,0.665396,0.113546,23.2491,21,"2005",7,"Severe Drought",-68.1815,21.1937
1.73504,1.29465,-1.55269,-1.99196,6.55286,6.55286,3,0.992969,-0.557998,0.374564,0.364131,33.562,0.657944,3,51.0532,12,"2005",7,"Medium Drought",-67.2559,23.8274
1.39032,0.967698,-1.2722,-1.56567,6.00263,6.00263,3,0.996098,-0.673774,0.366094,0.378149,34.9735,0.663452,3,42.8029,12,"2005",7,"Medium Drought",-65.8696,23.4778
2.17927,1.06688,-1.89956,-1.50854,2.8697,2.8697,2.02674,0.996153,-0.540372,0.376499,0.33641,29.2982,0.670205,0.161264,23.0053,21,"2005",3,"Medium Drought",-66.9268,21.1881
1.52686,2.12053,-1.53165,-1.94009,10.147,10.147,3.49481,0.997539,-0.119404,0.376879,0.369343,38.6069,0.637344,2.98824,52.5643,12,"2005",11,"Medium Drought",-70.6032,23.8371
-0.692384,0.179412,-1.00063,-1.11105,4.17767,4.17767,1.26604,1.00458,-0.571428,0.253611,0.366106,29.3151,0.676328,3,50.4227,12,"2005",5,"Medium Drought",-62.3155,21.8952
0.559528,1.46116,-1.92021,-2.16872,13.0201,13.0201,3,1.00501,0.153276,0.34766,0.389144,35.4375,0.643746,5,76.9923,12,"2005",14,"Severe Drought",-67.9282,26.1434
-0.999086,1.01045,-1.35254,-1.41149,14.7931,14.7931,3.26449,1.00757,0.234276,0.430317,0.36062,38.3005,0.579651,4.16789,54.9123,12,"2005",15,"Medium Drought",-72.9174,28.4918
2.23024,1.20997,-1.65693,-2.41648,5.82415,5.82415,3,1.01121,-0.506671,0.386372,0.348127,33.1303,0.662398,1.79502,38.4144,21,"2005",6,"Severe Drought",-67.5916,21.824
2.20905,1.59986,-1.26774,-2.23672,7.31089,7.31089,3,1.01172,-0.508898,0.385855,0.366884,34.6506,0.656617,3.3851,48.317,12,"2005",8,"Severe Drought",-67.958,22.862
0.0549362,0.662647,-0.719636,-1.28128,5.14758,5.14758,2,1.02671,-0.446674,0.364922,0.357712,31.93,0.66015,4,52.803,12,"2005",6,"Medium Drought",-65.9459,24.8501
1.30814,0.682224,-2.12396,-2.54809,4.24135,4.24135,5.95423,1.0298,-0.89257,0.445229,0.32387,20.2164,0.678898,4.08599,81.24,12,"2015",5,"Severe Drought",-63.6025,16.8335
2.22351,1.52773,-1.44823,-1.89205,7.48463,7.48463,3,1.03021,-0.488371,0.399904,0.361527,31.4948,0.656616,2,39.8493,12,"2005",8,"Medium Drought",-67.9399,22.4595
0.340519,0.864371,-0.993504,-1.47986,7.06887,7.06887,2.61128,1.0316,-0.3478,0.358023,0.369562,31.6971,0.656203,3.88485,57.7723,12,"2005",8,"Medium Drought",-66.59,24.8089
1.34493,-0.325279,-1.86987,-1.2234,16.5892,16.5892,3.52687,1.03455,-0.332342,0.36157,0.453699,38.8409,0.695889,3.60921,74.4342,9,"2015",17,"Medium Drought",-53.2669,16.1728
-0.654163,0.411339,-0.869016,-1.1018,19.9944,19.9944,2,1.03551,0.261249,0.406878,0.368293,40.0537,0.57704,3.27805,45.6611,12,"2005",20,"Medium Drought",-72.2213,29.0383
1.08228,1.56991,-1.47049,-2.27407,11.2488,11.2488,4.88568,1.03563,-0.0095866,0.345974,0.379271,37.1445,0.64207,4,77.6582,12,"2005",12,"Severe Drought",-68.5898,25.1598
1.48135,1.73395,-2.44019,-1.29065,10.7728,10.7728,2,1.03636,-0.181093,0.384965,0.436014,35.6503,0.663383,5,66.3643,12,"2015",11,"Medium Drought",-61.461,26.7332
