"WTD","HAND","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","Long","Lat"
7.57405,7.57405,-0.986141,0.49,0.32,31.6619,0.630475,0.710938,27.643,21,"2015",-72.923,17.1605
22.6826,22.6826,-0.325062,0.4,0.44,39.6806,0.70763,3,58.3165,9,"2015",-54.2605,13.4961
8.60857,8.60857,-0.557239,0.5,0.31,28.3438,0.665053,2.175,51.2728,21,"2015",-71.2562,14.1616
4.21878,4.21878,-0.823333,0.32,0.38,32.7016,0.669193,4,67.8933,12,"2015",-63.9241,24.4922
6.02857,6.02857,-0.743916,0.33,0.38,32.9334,0.672326,0.936292,30.5631,12,"2015",-65.2601,21.1589
15.513,15.513,-0.397518,0.32,0.49,36.1765,0.701791,4.06667,74.4754,9,"2015",-54.9247,15.1626
10.5266,10.5266,-0.450867,0.36,0.46,34.0062,0.700308,5.4225,88.4496,9,"2015",-57.5916,14.8282
12.1893,12.1893,0.295409,0.33,0.38,32.7192,0.61847,5,60.7853,12,"2015",-69.2699,28.1774
43.0071,43.0071,-0.395974,0.49,0.36,36.1075,0.702746,3.40438,67.2685,9,"2015",-56.9252,13.1617
8.71824,8.71824,-0.19395,0.34,0.36,36.8963,0.641225,2,48.1647,21,"2015",-71.255,23.1615
17.7858,17.7858,-1.05261,0.49,0.3,27.6477,0.633729,1.74766,32.6428,21,"2015",-72.5851,16.4918
5.41551,5.41551,-0.450551,0.35,0.35,33.386,0.660152,3.83119,62.1129,12,"2015",-66.256,24.4934
8.08095,8.08095,-0.488303,0.41,0.42,31.0017,0.679636,5.65051,77.3853,12,"2015",-48.5852,20.1652
9.55966,9.55966,-0.909324,0.46,0.35,30.6976,0.637617,0,20.7507,21,"2015",-72.2571,18.1606
22.4244,22.4244,-0.735442,0.42,0.35,35.5416,0.720444,1.1073,28.9279,9,"2015",-59.5927,11.1638
42.4731,42.4731,-0.350509,0.3,0.53,37.287,0.701126,4.88903,92.4685,9,"2015",-55.926,14.8259
6.18855,6.18855,-0.600885,0.23,0.39,31.0941,0.672852,3,52.7192,12,"2015",-63.9276,21.4795
6.02966,6.02966,-0.754096,0.4,0.46,31.3534,0.669158,3.97576,65.4059,12,"2015",-64.9293,23.148
5.10267,5.10267,-0.700879,0.24,0.41,32.53,0.672402,2.96066,40.965,12,"2015",-64.5861,21.1644
7.15876,7.15876,-0.423063,0.49,0.32,32.823,0.607737,0,23.5188,21,"2015",-74.5917,18.1678
3.76457,3.76457,-0.838525,0.4,0.32,25.5977,0.674276,5.64453,95.1933,12,"2015",-63.2845,17.8658
3.95366,3.95366,-0.572025,0.39,0.32,33.142,0.671279,0,18.6133,21,"2015",-66.592,20.8237
18.8705,18.8705,-0.238354,0.34,0.51,33.5729,0.679834,6,76.5916,12,"2015",-52.2726,20.1182
23.758,23.758,-0.32969,0.41,0.37,35.2105,0.695252,5.20658,62.5729,12,"2015",-55.5863,18.4909
15.5116,15.5116,-0.944359,0.73,0.52,29.0056,0.637752,0,26.5229,21,"2015",-72.2581,17.8209
4.94016,4.94016,-0.850262,0.53,0.21,24.6895,0.697269,0.929855,29.1537,21,"2015",-66.5855,14.4729
5.25996,5.25996,-0.850627,0.36,0.41,34.4466,0.676028,4,56.286,12,"2015",-61.259,23.4921
11.4532,11.4532,-0.0956656,0.38,0.34,23.4721,0.631223,5.67568,65.4597,12,"2015",-63.5522,31.2304
9.21284,9.21284,-0.924752,0.48,0.33,31.4234,0.630414,0.553125,26.3068,21,"2015",-73.2514,17.1656
5.36965,5.36965,-0.311376,0.31,0.41,34.0299,0.639817,0.408594,23.0424,21,"2015",-71.9269,21.8266
4.19736,4.19736,-0.854831,0.31,0.39,30.7074,0.675364,4,56.6391,12,"2015",-62.2473,24.1673
7.18915,7.18915,-0.502037,0.47,0.32,34.2631,0.618228,0,19.1239,21,"2015",-74.2587,18.4928
13.2935,13.2935,-0.0625717,0.45,0.33,27.8134,0.627792,6,66.5679,12,"2015",-63.2397,31.8221
13.2662,13.2662,-0.691327,0.38,0.4,33.17,0.683705,3.07469,65.2315,12,"2015",-58.5904,22.1626
4.7877,4.7877,-0.689612,0.3,0.36,30.966,0.672852,2.64843,50.2772,12,"2015",-64.2583,21.4941
13.1214,13.1214,-0.416438,0.49,0.36,28.0991,0.702942,7.24091,117.411,9,"2015",-58.9121,13.5204
14.1784,14.1784,-0.409781,0.41,0.44,30.746,0.683261,5.28373,71.909,12,"2015",-47.2735,19.849
21.8007,21.8007,-0.293403,0.36,0.45,39.2178,0.711592,3.52566,57.2355,9,"2015",-53.2592,13.8285
6.90054,6.90054,-0.316549,0.37,0.4,28.5007,0.646222,5,57.9987,12,"2015",-66.2625,28.0981
8.59739,8.59739,-0.555482,0.39,0.42,36.2315,0.678561,5.07602,61.1429,12,"2015",-50.2517,20.1588
3.57448,3.57448,-0.888805,0.31,0.36,32.1846,0.674479,4,59.0912,12,"2015",-62.9313,24.1528
7.30059,7.30059,-0.609182,0.37,0.37,32.4326,0.659025,3.13947,54.5277,12,"2015",-66.5906,23.8266
7.87624,7.87624,-0.811304,0.46,0.37,27.6289,0.654216,2,48.5266,21,"2015",-71.5894,15.1649
8.63423,8.63423,-0.603211,0.39,0.42,32.5018,0.687374,6,95.0496,9,"2015",-59.599,16.8262
8.37654,8.37654,-0.493768,0.53,0.3,29.7548,0.667306,2,47.3637,21,"2015",-70.5897,13.8283
17.6872,17.6872,0.125408,0.46,0.36,30.91,0.649273,5,60.0492,12,"2015",-62.633,28.7972
25.6819,25.6819,-0.160104,0.35,0.43,26.9286,0.670051,5.32418,79.0919,12,"2015",-48.8815,21.8575
3.04191,3.04191,-0.228606,0.32,0.39,28.2444,0.686564,2.51053,51.0984,12,"2015",-49.9272,18.1684
19.4023,19.4023,-0.5987,0.41,0.45,33.4816,0.694719,5,77.5027,12,"2015",-57.5909,19.1593
20.9503,20.9503,-0.194357,0.4,0.42,29.205,0.679242,7,86.7397,12,"2015",-46.5908,20.834
7.21987,7.21987,-0.141015,0.47,0.34,27.8786,0.639058,5.08233,52.7778,12,"2015",-63.5922,30.1718
15.1842,15.1842,-1.06987,0.47,0.33,26.7918,0.633441,1.32256,27.9928,21,"2015",-72.5962,16.8334
30.153,30.153,-0.626907,0.47,0.35,35.0368,0.719896,3.00254,30.2499,9,"2015",-58.5904,12.1622
5.79226,5.79226,-0.185896,0.32,0.39,33.8478,0.641708,1,41.1974,21,"2015",-70.9237,22.4893
4.07828,4.07828,-0.591257,0.48,0.26,28.1889,0.683948,0,10.5753,21,"2015",-66.9236,18.4946
8.90789,8.90789,0.0392159,0.41,0.33,26.7564,0.628846,6.14571,45.1831,12,"2015",-62.2586,31.8351
3.6886,3.6886,-0.711976,0.46,0.32,28.6404,0.677181,0,27.4696,21,"2015",-64.5875,18.4948
5.17987,5.17987,-0.760607,0.37,0.35,30.4194,0.676345,0,14.9429,21,"2015",-65.869,20.2182
3.24071,3.24071,-0.498897,0.31,0.38,30.6385,0.672501,0.0523636,12.9145,21,"2015",-63.9214,20.159
15.8328,15.8328,-0.758308,0.51,0.33,30.5786,0.689865,1.44707,32.2965,21,"2015",-69.2564,14.8215
4.53289,4.53289,-0.862104,0.26,0.38,31.6142,0.677417,3.05296,50.0976,12,"2015",-61.5916,22.49
9.39242,9.39242,0.0632882,0.33,0.43,34.5466,0.640121,5,61.6291,12,"2015",-67.2504,27.8333
6.21699,6.21699,-0.265524,0.51,0.31,31.876,0.605285,0.419301,31.4397,21,"2015",-75.2373,17.8227
3.31415,3.31415,-0.761133,0.22,0.41,29.3383,0.6674,3.70846,55.1746,12,"2015",-64.6054,23.4915
5.66745,5.66745,-0.431834,0.4,0.33,32.0139,0.681551,0,13.9913,21,"2015",-67.5984,19.1922
8.78351,8.78351,-0.206825,0.4,0.36,28.7838,0.680392,6.48456,95.0488,12,"2015",-45.9958,20.4232
11.2893,11.2893,0.42533,0.31,0.38,35.2918,0.620253,5,66.6126,12,"2015",-69.2569,27.4957
3.2909,3.2909,-0.489172,0.2,0.39,31.6237,0.674424,3.11399,44.9049,12,"2015",-62.9248,21.8252
3.68831,3.68831,-0.487051,0.28,0.41,30.0922,0.675216,2.87228,46.4151,12,"2015",-61.9287,20.8267
6.10726,6.10726,-0.596193,0.3,0.36,28.4924,0.674935,3.41033,48.1875,12,"2015",-62.5975,22.1779
59.0312,59.0312,-0.661296,0.38,0.4,29.5927,0.712073,4.38784,46.4812,9,"2015",-60.5908,11.1621
4.78274,4.78274,-0.759697,0.29,0.37,32.8038,0.67098,2.57407,53.5054,12,"2015",-64.5936,21.8235
11.0069,11.0069,-0.77631,0.36,0.41,32.6445,0.676028,3.57953,52.0892,12,"2015",-60.9256,23.8292
6.76045,6.76045,-0.801005,0.3,0.36,29.8692,0.675928,3.48527,54.922,12,"2015",-63.2414,23.1711
8.10751,8.10751,-0.862579,0.51,0.29,32.4674,0.627234,0,20.9574,21,"2015",-73.2556,18.1585
4.48341,4.48341,-0.471531,0.2,0.43,27.5778,0.683407,2.97309,46.6331,12,"2015",-50.2591,18.827
7.83853,7.83853,0.0237956,0.48,0.33,34.4026,0.596297,0,22.5836,21,"2015",-75.925,18.8231
4.38962,4.38962,-0.557373,0.28,0.39,29.0518,0.676329,3,50.6713,12,"2015",-62.3229,21.8456
10.5777,10.5777,-0.545219,0.37,0.41,37.0837,0.678654,5.08295,66.1195,12,"2015",-50.6013,20.1631
6.49018,6.49018,-0.518642,0.45,0.4,30.0758,0.705063,3.85088,49.0676,9,"2015",-54.5925,11.8288
10.2044,10.2044,0.381801,0.32,0.37,36.5775,0.604102,4.08541,64.126,12,"2015",-72.5837,26.493
23.2013,23.2013,-0.256905,0.39,0.46,23.7662,0.672567,6.31655,71.2029,12,"2015",-47.6264,21.4722
4.13737,4.13737,-0.73104,0.39,0.33,33.6549,0.672902,0,16.9707,21,"2015",-65.5924,20.8265
21.0318,21.0318,-0.444445,0.34,0.45,34.3092,0.672619,4,62.0471,12,"2015",-59.9264,24.83
9.94428,9.94428,-0.436472,0.44,0.42,34.4162,0.688351,6,96.7663,12,"2015",-56.2593,20.494
15.8871,15.8871,-0.39136,0.33,0.5,30.7226,0.674103,6.10073,66.2446,12,"2015",-50.9185,20.8103
17.2532,17.2532,-0.290278,0.35,0.48,32.6019,0.698197,6.92688,103.933,9,"2015",-58.5916,14.4949
10.9075,10.9075,-0.777561,0.41,0.4,27.462,0.651687,2,47.0301,21,"2015",-71.9179,15.1704
5.43048,5.43048,-0.452559,0.46,0.3,32.9276,0.676692,0,17.3523,21,"2015",-67.2636,19.4806
4.90913,4.90913,-0.719821,0.46,0.29,33.0142,0.63671,0,12.4492,21,"2015",-72.25,19.1536
20.6265,20.6265,-0.6362,0.46,0.36,33.4821,0.710994,5.33876,63.1302,9,"2015",-58.9296,12.4987
4.7606,4.7606,-0.856536,0.31,0.36,32.5864,0.671982,4,72.0647,12,"2015",-63.2585,24.4928
78.4846,78.4846,-0.359562,0.36,0.47,35.325,0.701316,3.29375,68.9003,9,"2015",-56.5918,13.4951
8.78886,8.78886,-0.405827,0.45,0.39,28.5103,0.630736,3,51.8408,21,"2015",-73.5856,14.8182
12.0553,12.0553,-0.501225,0.35,0.46,29.3674,0.683441,5,76.603,12,"2015",-52.2614,19.2235
15.5429,15.5429,-0.132603,0.41,0.41,27.4418,0.680391,6.93041,79.7671,12,"2015",-46.2746,20.8988
10.2651,10.2651,-0.399334,0.42,0.36,33.883,0.667407,4.57908,65.1572,12,"2015",-60.9242,25.8266
4.41136,4.41136,-0.555446,0.34,0.39,31.8546,0.660685,4.09531,62.4666,12,"2015",-65.5897,25.1791
4.38913,4.38913,-0.697866,0.48,0.29,30.1274,0.686687,0,24.3291,21,"2015",-66.2558,18.1632
19.2161,19.2161,-0.442586,0.32,0.49,40.35,0.703003,4,68.9263,9,"2015",-54.2589,14.8282
7.67675,7.67675,-0.565008,0.51,0.34,28.7399,0.630757,3,53.1797,21,"2015",-73.5623,15.1767
5.57558,5.57558,-0.734042,0.28,0.39,32.2496,0.672332,2.1146,33.5891,12,"2015",-64.8983,21.1624
27.1554,27.1554,-0.737504,0.38,0.41,31.3156,0.69005,0.391875,28.5378,9,"2015",-62.9244,12.8285
4.77442,4.77442,-0.0205753,0.42,0.33,25.0674,0.616512,2.87875,37.6017,12,"2015",-64.2664,33.8291
7.90489,7.90489,0.0764508,0.47,0.35,33.3282,0.596297,0,24.0347,21,"2015",-75.9201,18.4947
23.884,23.884,-0.3209,0.33,0.48,33.7913,0.673346,6.06304,68.7475,12,"2015",-50.9471,21.1811
6.73415,6.73415,-0.634412,0.42,0.36,31.1357,0.618229,0,18.1836,21,"2015",-73.9238,18.5027
53.3845,53.3845,-0.100259,0.39,0.42,28.4695,0.658966,5,67.5561,12,"2015",-62.9704,27.7841
17.3113,17.3113,-0.320628,0.43,0.41,39.265,0.707166,3.87313,64.1695,9,"2015",-53.9257,14.1616
5.27,5.27,-0.800716,0.3,0.42,37.1361,0.670427,2.91086,40.9419,12,"2015",-65.2562,22.1626
23.6873,23.6873,-0.293342,0.4,0.42,29.9237,0.679124,6,108.94,9,"2015",-62.9244,15.1615
6.70937,6.70937,-0.790573,0.47,0.3,33.2278,0.627578,0,15.341,21,"2015",-73.2468,18.8243
33.3766,33.3766,0.0182918,0.37,0.41,30.7607,0.660107,5,51.1973,12,"2015",-53.2634,24.4966
48.0149,48.0149,-0.791336,0.35,0.46,36.0169,0.688942,4.06687,88.8487,9,"2015",-64.2572,13.1617
10.3199,10.3199,-0.594627,0.34,0.47,32.0585,0.687504,5.81406,87.3174,9,"2015",-59.5902,17.1622
6.96783,6.96783,-0.429335,0.43,0.34,19.8692,0.686476,5,63.8683,12,"2015",-46.5943,18.522
11.4589,11.4589,-0.42827,0.4,0.44,34.3656,0.700308,5.75625,80.0488,9,"2015",-57.5916,14.4949
8.09607,8.09607,-0.707672,0.35,0.39,33.6883,0.660934,4.48986,64.7567,12,"2015",-65.2596,26.1732
5.63493,5.63493,-0.912215,0.54,0.28,24.9122,0.697611,1.5132,35.1495,21,"2015",-67.59,14.4884
29.1978,29.1978,-0.308967,0.33,0.49,35.9906,0.699658,5,95.1449,9,"2015",-54.5902,16.1599
4.43855,4.43855,-0.477725,0.43,0.29,31.4908,0.683948,0,12.1033,21,"2015",-67.2563,18.8288
7.10233,7.10233,-0.432347,0.54,0.33,29.4118,0.706875,4.64738,60.608,9,"2015",-57.2576,12.1651
3.03944,3.03944,0.0787898,0.39,0.37,33.9993,0.600508,4.23553,47.8317,12,"2015",-73.9151,26.8192
11.0565,11.0565,0.452104,0.31,0.39,36.6957,0.604667,5,66.2759,12,"2015",-69.9233,28.1581
13.6936,13.6936,-0.43476,0.39,0.46,34.9369,0.702646,4.91062,77.1989,9,"2015",-57.5916,14.1616
5.35435,5.35435,0.0413507,0.37,0.35,24.5224,0.617931,5,70.6178,12,"2015",-67.188,30.5374
6.77281,6.77281,-0.844504,0.46,0.33,32.9362,0.627576,0,16.6181,21,"2015",-73.2577,18.4916
7.45458,7.45458,-0.169114,0.35,0.38,36.2502,0.641709,1.5767,44.5168,21,"2015",-70.9221,22.8279
17.8917,17.8917,-0.437267,0.32,0.47,34.3287,0.671796,4,62.087,12,"2015",-58.5922,24.4933
11.0042,11.0042,-0.333052,0.44,0.42,38.8958,0.703877,3,63.0566,9,"2015",-54.591,13.4949
57.3713,57.3713,-0.811141,0.37,0.44,34.561,0.690242,4.09006,80.5386,9,"2015",-64.5906,13.1616
6.77073,6.77073,-0.802933,0.41,0.4,31.0176,0.679931,4,65.2793,12,"2015",-59.9244,22.8259
38.6134,38.6134,-0.657113,0.38,0.41,36.0594,0.69324,6.23373,97.7405,9,"2015",-58.9242,16.4932
3.24974,3.24974,-0.596793,0.32,0.36,29.1199,0.672498,0,12.1608,21,"2015",-64.2468,20.151
14.7505,14.7505,-0.582442,1.03,0.98,34.2529,0.709834,6.80893,106.275,9,"2015",-58.5889,13.1542
14.5039,14.5039,-0.407874,0.56,0.37,32.7978,0.692935,5.89177,93.092,12,"2015",-55.9244,19.8284
4.22123,4.22123,-0.70218,0.37,0.34,29.8381,0.664953,4,63.9316,12,"2015",-64.9448,24.466
24.3338,24.3338,-0.0922734,0.39,0.44,32.0723,0.680362,7,87.6127,12,"2015",-46.2931,21.1111
4.76205,4.76205,-0.712186,0.47,0.29,31.73,0.686764,0,20.4982,21,"2015",-65.9301,18.1518
13.0598,13.0598,0.438103,0.4,0.37,36.144,0.608999,5,60.4642,12,"2015",-69.5886,27.8273
34.5881,34.5881,-0.39556,0.43,0.42,35.5894,0.698078,3,58.9729,9,"2015",-56.2587,13.1617
4.94906,4.94906,-0.777991,0.55,0.26,24.3491,0.691305,1.5408,30.4369,21,"2015",-68.5923,14.4949
6.8609,6.8609,-0.679608,0.5,0.27,29.5118,0.690631,0,20.2276,21,"2015",-66.5904,18.1583
4.95358,4.95358,-0.704528,0.33,0.36,30.8604,0.661503,4,81.0772,12,"2015",-64.9215,25.4911
15.6499,15.6499,-0.396186,0.35,0.43,33.7239,0.671203,4,65.6784,12,"2015",-58.2688,24.4877
11.2301,11.2301,-0.24043,0.39,0.43,31.9024,0.682533,6,102.346,9,"2015",-62.2578,15.162
60.7678,60.7678,-0.564917,0.36,0.45,33.0269,0.695389,5.92125,98.6083,9,"2015",-59.2582,15.828
5.73991,5.73991,-0.790589,0.53,0.27,27.5949,0.687303,0,23.7217,21,"2015",-65.9237,17.4748
7.76313,7.76313,-0.115571,0.49,0.27,36.279,0.607225,0,21.1394,21,"2015",-75.2619,18.8197
3.9355,3.9355,-0.798856,0.33,0.37,31.8429,0.669194,4,64.8968,12,"2015",-64.2562,24.8255
5.29679,5.29679,-0.842552,0.33,0.38,34.3721,0.670735,4,64.3193,12,"2015",-63.5908,24.1587
5.40351,5.40351,-0.12822,0.29,0.4,34.3836,0.650882,4,53.5826,12,"2015",-66.9217,25.4929
22.9366,22.9366,-0.56996,0.3,0.5,34.4863,0.700843,5.42318,94.4386,9,"2015",-57.2585,16.1637
17.3852,17.3852,-0.3394,1.53,1.55,28.0501,0.69312,4.08328,72.5237,9,"2015",-64.5909,11.1622
4.11834,4.11834,-0.35164,0.5,0.32,22.4253,0.706009,4.85069,59.9639,9,"2015",-56.5919,11.8284
12.3116,12.3116,-0.365802,0.36,0.44,39.05,0.703003,4,69.0562,9,"2015",-53.9257,14.4949
11.1523,11.1523,-0.442009,0.53,0.28,27.7858,0.60806,0.679702,27.3103,21,"2015",-75.2127,16.513
3.63186,3.63186,-0.219237,0.43,0.33,22.6448,0.686978,3.50149,75.6327,12,"2015",-49.6449,17.8873
10.8478,10.8478,-0.560879,0.39,0.43,29.6618,0.679631,5.31354,101.669,9,"2015",-63.5891,15.8314
13.4773,13.4773,-0.467257,0.42,0.43,33.1586,0.689437,5.08188,75.9961,12,"2015",-56.5945,20.8287
22.1343,22.1343,0.140384,0.48,0.35,29.3784,0.65755,5,62.3993,12,"2015",-61.8276,27.8013
34.4559,34.4559,-0.497277,0.39,0.41,32.4251,0.710682,3.91575,82.7165,9,"2015",-61.2611,10.8284
12.2453,12.2453,0.00967363,0.34,0.43,15.955,0.665172,6,75.587,12,"2015",-49.2608,22.475
12.8224,12.8224,-0.461946,0.47,0.39,36.3106,0.698078,3,58.4777,9,"2015",-55.9254,13.1617
6.17161,6.17161,-0.847785,0.34,0.42,31.9411,0.675791,4,57.0191,12,"2015",-61.5889,23.8269
14.6258,14.6258,-0.456808,0.38,0.43,36.105,0.701524,4.82937,77.9512,9,"2015",-57.2585,13.4951
3.3184,3.3184,-0.529257,0.35,0.35,32.5839,0.676739,0,15.7279,21,"2015",-66.6261,19.4052
8.69824,8.69824,-0.56915,0.4,0.39,34.0429,0.67926,4.57455,67.5251,12,"2015",-50.9277,19.8298
7.53418,7.53418,0.0282413,0.35,0.41,36.4097,0.645935,4.07759,69.243,12,"2015",-66.914,26.492
10.5731,10.5731,-0.458488,0.39,0.41,33.13,0.703248,7,99.945,9,"2015",-58.2584,13.8283
13.8431,13.8431,-0.342901,0.35,0.4,32.0452,0.671203,4,57.2399,12,"2015",-57.9254,24.8322
38.3981,38.3981,-0.407715,0.38,0.47,39.9162,0.702839,3.32938,63.037,9,"2015",-54.9255,14.1616
6.04364,6.04364,-0.652574,0.34,0.38,33.1888,0.662289,3.26975,50.3576,12,"2015",-66.5876,23.1623
9.01696,9.01696,-0.380146,0.47,0.39,32.3615,0.69781,3,51.9837,9,"2015",-56.2588,12.4952
59.8664,59.8664,-0.358577,0.42,0.38,29.5931,0.687424,4,37.7311,9,"2015",-67.2424,11.5081
9.24594,9.24594,-0.0782663,0.38,0.35,36.3975,0.645737,2.38797,46.4153,12,"2015",-70.2568,23.1599
4.8595,4.8595,-0.835383,0.32,0.43,29.6591,0.679931,4,75.2256,12,"2015",-59.9233,22.4959
14.187,14.187,0.0996485,0.51,0.33,19.951,0.651947,5,46.1369,12,"2015",-51.293,27.4924
51.8254,51.8254,-0.81077,0.37,0.39,32.6937,0.690566,3.77312,68.9262,9,"2015",-64.924,13.1617
17.3306,17.3306,-0.167584,0.33,0.37,5.45902,0.68437,6.70492,79.2732,12,"2015",-44.6481,19.779
19.8785,19.8785,-0.389917,0.37,0.41,29.5049,0.696766,5.6658,83.1092,9,"2015",-62.5926,10.5001
15.4713,15.4713,-0.242335,0.39,0.39,34.6492,0.667101,4,50.7272,12,"2015",-59.591,25.4925
8.00492,8.00492,-0.335638,0.39,0.31,29.2416,0.598802,0,22.8249,21,"2015",-75.6159,16.5755
5.40974,5.40974,-0.54438,0.46,0.3,31.6922,0.616968,0,22.6136,21,"2015",-74.25,18.1558
8.6682,8.6682,-0.787838,0.53,0.25,30.3253,0.680392,1.41004,30.2791,21,"2015",-69.5907,14.8278
5.42165,5.42165,-0.550517,0.37,0.38,32.8038,0.652075,3.64475,60.453,12,"2015",-67.9278,23.5153
4.78329,4.78329,-0.762649,0.39,0.36,32.9629,0.672895,0,14.2739,21,"2015",-65.589,20.4953
5.01573,5.01573,-0.847512,0.33,0.44,30.0701,0.682732,4.76365,79.3778,12,"2015",-59.5932,21.4726
14.2036,14.2036,-0.475271,0.29,0.41,26.3916,0.708382,4,74.5669,9,"2015",-51.6274,13.499
11.7729,11.7729,-0.0384178,0.34,0.48,34.2345,0.671961,6.19381,92.6278,12,"2015",-52.9412,22.156
44.7672,44.7672,-0.0783131,0.46,0.38,19.0253,0.659348,6.44765,110.221,12,"2015",-49.5975,23.7846
6.33311,6.33311,-0.799133,0.54,0.24,26.1807,0.693775,0,19.2098,21,"2015",-69.2554,15.4879
9.06885,9.06885,-0.566799,0.45,0.4,34.6069,0.70711,4.12313,90.1974,9,"2015",-57.5916,13.1617
10.7733,10.7733,-0.490604,0.43,0.38,30.9502,0.703007,7,110.961,9,"2015",-58.5892,13.498
4.4134,4.4134,-0.701045,0.33,0.34,26.9187,0.664954,4,57.7417,12,"2015",-64.9142,24.8239
4.71968,4.71968,-0.29797,0.25,0.41,21.1235,0.704007,4,63.6715,9,"2015",-51.0602,14.2334
44.3501,44.3501,-0.00512197,0.37,0.47,25.0786,0.676392,7,83.0684,12,"2015",-46.168,21.5071
15.1566,15.1566,-0.31029,0.37,0.42,34.5957,0.67209,4,54.2923,12,"2015",-59.9247,25.16
13.2275,13.2275,-0.479907,0.33,0.45,30.7336,0.695389,6.84553,100.842,9,"2015",-59.2582,15.4948
11.6869,11.6869,-0.0213929,0.44,0.34,25.0977,0.633425,6,64.4397,12,"2015",-62.2159,30.5082
11.3212,11.3212,0.542316,0.22,0.42,36.9743,0.61101,5,86.1014,12,"2015",-70.924,26.4923
4.36565,4.36565,-0.769679,0.31,0.38,29.5901,0.671491,4,52.6254,12,"2015",-64.165,23.201
18.6604,18.6604,-0.351322,0.33,0.47,28.3164,0.673272,6.06416,69.1879,12,"2015",-50.5792,21.1547
14.8615,14.8615,-0.29742,0.38,0.39,33.6766,0.665235,4.51257,39.9709,12,"2015",-57.926,25.4963
21.2059,21.2059,-0.23853,0.41,0.36,25.2871,0.654804,5,75.6811,12,"2015",-51.264,25.4568
31.4449,31.4449,-0.0626641,0.37,0.41,30.0891,0.656066,4.30319,63.5256,12,"2015",-51.2564,24.4905
10.6677,10.6677,-0.273524,0.39,0.38,21.2342,0.689569,5,81.8983,12,"2015",-51.2587,17.179
27.0617,27.0617,-0.527598,0.32,0.49,33.9856,0.698808,6,101.563,9,"2015",-58.2584,15.4947
21.068,21.068,-0.346905,0.42,0.42,37.3498,0.709229,3,57.7332,9,"2015",-54.2561,13.162
5.1187,5.1187,-0.79202,0.33,0.38,32.7254,0.669873,4,56.0495,12,"2015",-63.9256,23.4956
19.5942,19.5942,-0.196803,0.37,0.54,27.0422,0.686239,6.48061,108.608,12,"2015",-54.2346,19.9016
16.4181,16.4181,-0.351303,0.4,0.44,41.1087,0.703867,3,68.4707,9,"2015",-54.5921,13.8283
16.6656,16.6656,-0.345193,0.4,0.44,38.9512,0.709231,3.54375,56.4836,9,"2015",-53.9257,13.1617
4.38714,4.38714,-0.580653,0.38,0.35,33.4444,0.670882,0,19.2416,21,"2015",-66.9152,20.4988
9.04668,9.04668,-0.722018,0.52,0.31,29.8514,0.678042,2,36.7354,21,"2015",-70.2537,14.4977
16.4906,16.4906,-0.426835,0.37,0.46,39.9613,0.703003,4,71.3164,9,"2015",-54.2589,14.4949
31.7796,31.7796,-0.127312,0.41,0.42,30.1675,0.67894,7,87.4685,12,"2015",-46.6021,21.1434
14.2287,14.2287,-0.55137,0.38,0.42,32.0541,0.672369,4,58.6858,12,"2015",-60.5839,24.828
24.1864,24.1864,-0.785871,0.49,0.32,28.0192,0.698337,0,15.1247,21,"2015",-68.2533,15.1644
21.9104,21.9104,-0.42722,0.34,0.48,33.4246,0.674031,6,59.5718,12,"2015",-50.5775,20.8094
4.10865,4.10865,-0.855025,0.54,0.28,25.2898,0.697509,0.848341,27.1763,21,"2015",-68.258,14.4931
5.10623,5.10623,-0.753186,0.36,0.36,37.4355,0.668943,2.90514,37.8874,12,"2015",-65.5868,22.1623
7.18999,7.18999,-0.928165,0.44,0.33,32.1856,0.627576,0,15.6185,21,"2015",-72.9208,18.4909
4.29489,4.29489,-0.747154,0.24,0.38,30.832,0.671007,2.82935,47.6662,12,"2015",-64.5916,21.4922
4.41211,4.41211,-0.568187,0.34,0.36,33.185,0.670883,0,20.3017,21,"2015",-66.9266,20.8278
22.4368,22.4368,-0.267197,0.33,0.43,35.3525,0.666304,4.23562,48.5189,12,"2015",-58.9249,25.4932
5.25048,5.25048,-0.202129,0.32,0.4,34.6945,0.644979,0.0749014,25.5323,21,"2015",-70.9246,22.1603
16.054,16.054,0.0285305,0.34,0.45,31.8034,0.665199,5,61.0296,12,"2015",-54.5918,24.4933
8.93196,8.93196,-0.609002,0.35,0.44,32.3158,0.672299,4,57.8904,12,"2015",-60.922,24.8208
5.08556,5.08556,-0.73491,0.26,0.41,31.6983,0.671741,3.03376,50.8698,12,"2015",-63.9434,22.7225
5.3529,5.3529,-0.678394,0.27,0.37,32.5164,0.672733,3,41.4007,12,"2015",-63.9304,22.1509
7.07262,7.07262,-0.69215,0.36,0.37,33.883,0.664983,3.94415,47.4385,12,"2015",-65.9267,23.1625
12.0287,12.0287,-0.483775,0.46,0.44,29.887,0.689681,5,76.187,12,"2015",-56.9244,20.4992
8.77417,8.77417,-0.634728,0.53,0.32,27.758,0.676296,2,43.0214,21,"2015",-70.2545,14.1596
7.45527,7.45527,-0.669182,0.5,0.33,27.0879,0.664493,2,42.2392,21,"2015",-70.9236,14.4954
8.52499,8.52499,-0.442446,0.47,0.32,33.9346,0.646529,5,58.9874,12,"2015",-65.9237,27.8254
